date,Q1,Q2,Q3,Q4,Q5,基准(等权全池)
2021-03-17,2.704287681188172,1.9723515964546914,1.867060988481504,1.6172266519478375,1.291313553614549,2.203491275529417
2021-03-18,2.72360578853694,1.976955853077018,1.8776577030566834,1.6223779737445134,1.308042489295837,2.2172859931076556
2021-03-19,2.6803941684649972,1.9598413767431266,1.8567913543808587,1.601191100288577,1.2886489668902452,2.18910416374725
2021-03-22,2.7179609781922203,1.9849701549793581,1.8870271459540147,1.6257271887496834,1.3109993413464496,2.2222814677089073
2021-03-23,2.6910496488907363,1.9652991468391094,1.8680196181176791,1.6026143463701994,1.2775780256949385,2.1913665059420815
2021-03-24,2.6515276481527783,1.9503999294476566,1.8516284230867723,1.5825829202991577,1.2382918471230029,2.1588070131031776
2021-03-25,2.6625667152331363,1.9522194105803694,1.8461655208577181,1.5779735428505504,1.2372984262562436,2.158147454003723
2021-03-26,2.7264149381530927,1.9811903026489504,1.876624328395817,1.5956036236271665,1.2646275944161354,2.19640563473341
2021-03-29,2.7330803278053146,1.9835368336394248,1.884505807696237,1.6033090090070627,1.272004207555549,2.2045233519247316
2021-03-30,2.7615949027800504,1.989575282330181,1.8831685769226099,1.6067342728208593,1.280362232995223,2.2140167670096864
2021-03-31,2.737329770320987,1.9812867014982547,1.8875293815556653,1.6101616518233395,1.2715359396973023,2.207175379181195
2021-04-01,2.759591701613293,1.9925197232910279,1.8883552759375022,1.6106386009357467,1.282242338350917,2.222439530428043
2021-04-02,2.7845875114870076,2.0060537887017333,1.8947076379565484,1.602642143053975,1.2718264267076245,2.2251625612992876
2021-04-06,2.8026098925555605,2.0113389407205196,1.9034418031667713,1.605286327771746,1.2705720415798347,2.231562202608558
2021-04-07,2.7907030732089293,2.007032638216219,1.9075337244184745,1.6105216282767323,1.2815961893646677,2.234997947511144
2021-04-08,2.794529985580935,2.0090197220501698,1.9097991526774418,1.6038579679480462,1.2738381170338533,2.232028960873325
2021-04-09,2.7600055483239294,1.9975540754594037,1.8958262649401556,1.603347465542271,1.270845216445312,2.2195092406510963
2021-04-12,2.667594029880537,1.9573565691065944,1.8663943635060702,1.5904692158046168,1.2648834331166805,2.18317427429686
2021-04-13,2.664401392210799,1.9560960540115946,1.853213356318319,1.5800844392276456,1.2526470938180292,2.1722119617554556
2021-04-14,2.702617253182729,1.9781087051859203,1.8775742717067363,1.594060542422443,1.2630550055264453,2.1964953874249042
2021-04-15,2.7130341930531934,1.9789786624928891,1.8689803465832064,1.5900437772701477,1.2559525069388284,2.1927938260955573
2021-04-16,2.717499442835291,1.9981205656417451,1.8865977476909463,1.606305824903524,1.2726218337261261,2.2121975772271205
2021-04-19,2.803472017136855,2.0371974796059003,1.9244052899386301,1.626333763490369,1.2823794746489203,2.252622932382843
2021-04-20,2.799035329890163,2.0343935441067122,1.919910472207821,1.619715645717883,1.282553226278542,2.2484652726033048
2021-04-21,2.783999588970238,2.0285480153689828,1.9195566214631323,1.6210135702459239,1.2802194995381424,2.244216715696716
2021-04-22,2.797623235878553,2.0345067515337076,1.9185199520148026,1.6222761216433947,1.2832514787811427,2.2489017997192304
2021-04-23,2.813161587798047,2.036572195042981,1.9186618986732082,1.6170829392748454,1.282424843752872,2.2501602747663294
2021-04-26,2.822722606302696,2.018451118941263,1.9053566707726721,1.6040553418120347,1.2756298230251732,2.2385545770295026
2021-04-27,2.8068589765719683,2.017079553064512,1.9014868234013296,1.600355324155262,1.2749300220687398,2.2335465805356076
2021-04-28,2.837598508035441,2.0274991355901597,1.9119375754597352,1.6079441809250004,1.2850731292109767,2.24887368926747
2021-04-29,2.8426977031235685,2.0419484084923822,1.9244630913432117,1.619634741718776,1.2917726696994312,2.261448819697247
2021-04-30,2.818523900471215,2.0266912559855115,1.9104777082266196,1.6080325633158343,1.2863252601485848,2.2457890544119596
2021-05-06,2.812712288032916,2.0160300041852217,1.904618648537131,1.61291133504241,1.2906559832494549,2.2492253224353984
2021-05-07,2.803790794964954,2.0145842811885353,1.9019794121050908,1.608704908989386,1.2786255121469712,2.241486259087475
2021-05-10,2.8063321097486376,2.0138810560595486,1.9064636523806469,1.6176518054622124,1.3015885255493107,2.2533373016962845
2021-05-11,2.8307690215081616,2.022213022423332,1.9132340701203923,1.6061257705637588,1.2883887922581734,2.252945188439611
2021-05-12,2.8309853990798395,2.029502005557529,1.920070866305119,1.6151657538445332,1.3040857253203253,2.264239717605975
2021-05-13,2.810398380697127,2.011727424967867,1.8989824146964431,1.5918805578625932,1.280169775846391,2.2371733853800717
2021-05-14,2.868863575583352,2.051195935188497,1.9268928767842564,1.6150492876144584,1.2948948477291276,2.2734946662016124
2021-05-17,2.879940846132528,2.0536564230328,1.9331425208627997,1.6307213699249339,1.319242518868897,2.2902324609284586
2021-05-18,2.8947841370039904,2.063095730343292,1.9455929324921648,1.633680876662104,1.325821085867177,2.300764022362847
2021-05-19,2.8904215235272703,2.058344850246385,1.9339244967132565,1.6288352483552708,1.3245847295075184,2.294457250511644
2021-05-20,2.887463429918024,2.054964453196903,1.9286999686431605,1.6223606739457033,1.3074405346434173,2.284230734775873
2021-05-21,2.875056472492293,2.037784276892261,1.9191531270508928,1.613512359728536,1.3125706647267645,2.2754879664163568
2021-05-24,2.888661191380298,2.047757382725846,1.9270881736957899,1.625130075928063,1.3129147315195295,2.285146563400305
2021-05-25,2.936171906767507,2.077901455129829,1.9566859978724027,1.6550265787281881,1.3337248167266467,2.322062349584888
2021-05-26,2.9479795415949206,2.08943031462589,1.9600227723921686,1.6631407438827714,1.3268719362895156,2.3271893076625956
2021-05-27,2.9613933529005823,2.1055905512111837,1.9722788714407917,1.670597543697002,1.3381732541910965,2.341868434766447
2021-05-28,2.9470650372313547,2.1067204885844197,1.9684509926111429,1.6654096028560248,1.340773109963274,2.338400046024316
2021-05-31,2.9587719519506357,2.1066311240689344,1.9801382250520978,1.6731623472036692,1.3596701720915982,2.3517834409813507
2021-06-01,2.946291761832441,2.104790338719706,1.9833143205927397,1.6752692439466728,1.3642125915165157,2.3573612518129963
2021-06-02,2.931578479722869,2.09358342976352,1.9714737301711132,1.6581797704205679,1.3504329504494919,2.3401138284298555
2021-06-03,2.918444752379026,2.0878039848277243,1.9741126880465214,1.6641313298094744,1.342218486872786,2.3361664092847594
2021-06-04,2.909999957406099,2.0900432024536744,1.9790866983839752,1.6718708712863928,1.3507443346770385,2.3416292079989756
2021-06-07,2.9119690510653853,2.097497975080396,1.9891801432051128,1.67699959171532,1.363125217573539,2.3517429511813384
2021-06-08,2.897362754900616,2.0923940636108513,1.9882415785907468,1.6763367027499625,1.348621220966359,2.3428061253083325
2021-06-09,2.905284176614564,2.0932440648195967,1.99680432349528,1.678467468617319,1.3592876857000824,2.3506184380224586
2021-06-10,2.9188028209608006,2.1000184478083344,2.003181850960596,1.6915714618006812,1.3769212385279075,2.3656053834008444
2021-06-11,2.8943379874456685,2.0900801416770225,1.9910181854086748,1.6749721645495006,1.3687135062773848,2.3490673563198206
2021-06-15,2.8666548951406052,2.0700885405931357,1.977558451978765,1.653590170538643,1.3532209886280953,2.325598834368761
2021-06-16,2.832053556502841,2.0591774834335834,1.9597976082811315,1.635225219000707,1.317138631693505,2.2957485045141066
2021-06-17,2.825535556377298,2.0643315080161875,1.9744381500247714,1.6446628861012247,1.338548664307254,2.3093997178458534
2021-06-18,2.83270458101225,2.067883239738544,1.9760827675501111,1.654931223381853,1.3600174754374805,2.322055457417593
2021-06-21,2.8471049543978024,2.0634905698967327,1.9826500347573444,1.6611493024834831,1.3744975222996223,2.3316911388048003
2021-06-22,2.864735885411672,2.0781238468842393,1.9922860499313353,1.6718119387084243,1.3872629170325739,2.3474770098295497
2021-06-23,2.884240730491886,2.0905640288387617,2.012871573081471,1.6789434499240614,1.4025209693268128,2.3655238913132526
2021-06-24,2.8902764542629957,2.0974113631787104,2.015948552913567,1.6733227637448311,1.3944138881371877,2.364464606213297
2021-06-25,2.922483114041418,2.1137416334613373,2.03018644291438,1.6868448816413388,1.4178824820702034,2.3885558843817134
2021-06-28,2.9337219734160267,2.1079532879046607,2.025170501095111,1.6863728333484287,1.4218581377276325,2.389125652123364
2021-06-29,2.909191707634251,2.0874537207777624,2.0079963875583475,1.670176737705774,1.409580243177267,2.3677224623045596
2021-06-30,2.911962150805629,2.106667944532584,2.023671022525649,1.6857042926306245,1.4217559848289631,2.3847036233917134
2021-07-01,2.886718051975335,2.0868767462283166,1.997673281207316,1.6618997950564445,1.3959783056043262,2.3599201702815016
2021-07-02,2.8401392031676607,2.062297140177589,1.9753220310984083,1.648554503896035,1.3894320618981184,2.3354606452680438
2021-07-05,2.849555442118884,2.0601507504085896,1.9769285299934587,1.6572965781992348,1.4159474500845173,2.348342888844139
2021-07-06,2.863861102087221,2.0690096524576,1.9835654277253116,1.6635082300146344,1.411053029927657,2.354418335808673
2021-07-07,2.8852874715419197,2.0838430878298344,1.991079575563285,1.677339163419247,1.4430086906480553,2.377725109384185
2021-07-08,2.8515889447288214,2.0683800675969772,1.9826366942624896,1.6736826897438661,1.4432246884627795,2.365654251777804
2021-07-09,2.8782141664082737,2.0788814920363783,1.99323805975142,1.690758584288249,1.4578882699187212,2.384653241975723
2021-07-12,2.897085207964253,2.096527703973848,2.0077109772692294,1.717387413263059,1.4822469000867131,2.4107776770106595
2021-07-13,2.9342739990798075,2.1083357132526945,2.01638701786201,1.7277809414820275,1.4875792321283188,2.426433974344092
2021-07-14,2.901817945927062,2.090811586201071,2.004776628995876,1.7125833589313282,1.466702263443009,2.403132641893117
2021-07-15,2.926624849185707,2.106761784987556,2.0051981026439623,1.7201464818408119,1.4778069729020764,2.4167916205798075
2021-07-16,2.9273766267921215,2.109123891391437,2.009937724418769,1.7291427710950846,1.4744009955619712,2.4199931233310408
2021-07-19,2.914780294265177,2.1077318155096028,2.007326368724677,1.7321890169401164,1.4667763765626616,2.4152869499122187
2021-07-20,2.907298103162301,2.1008836003293734,2.006411089435632,1.7317525559419376,1.473827425993169,2.414470660221569
2021-07-21,2.9201560987157054,2.1039825154088003,2.0156952405880797,1.7472828115988694,1.5111902944959792,2.436178199691067
2021-07-22,2.932874662099561,2.1223826323665076,2.0297966001498415,1.7544024532882196,1.5250114202776304,2.4524122826965953
2021-07-23,2.915510548501249,2.1125620752368013,2.0286390833954893,1.7433597000034236,1.5103363142717015,2.439130607414199
2021-07-26,2.843515155204288,2.0738943075483336,2.001500011220295,1.7190830287261043,1.4907042441894174,2.398475344290024
2021-07-27,2.7561441781590315,2.025214856530387,1.9680864360681312,1.6965963999321505,1.4474552738265098,2.3442120661910444
2021-07-28,2.723650806870269,2.0055111533648198,1.9418714013240075,1.6653676626341907,1.4230703839327017,2.3113473181486026
2021-07-29,2.7583632956827353,2.0210013666907303,1.9621398454627306,1.7023093033392347,1.473916290067237,2.3524604905082547
2021-07-30,2.764822674210117,2.0190281679531394,1.9725490652121793,1.7160899498914843,1.4744948481609934,2.3595778679047057
2021-08-02,2.8281398766019317,2.055146784879761,2.006765226776567,1.7487879899875378,1.5024730474001498,2.409689203486999
2021-08-03,2.86082383639843,2.067225441593911,2.008490186836787,1.7378873556103036,1.4531244478752854,2.3996359889877157
2021-08-04,2.8521591682695364,2.0726969177925403,2.0093065513607513,1.7659471771942583,1.5059049436545198,2.4248385908573407
2021-08-05,2.8347025601048745,2.070087882990067,2.0012101612571973,1.7650275990623145,1.4929928249363877,2.4148654408494363
2021-08-06,2.8030828882798615,2.062142322490533,2.000367772667702,1.7754227982510178,1.5229314550664956,2.41996034917759
2021-08-09,2.9034017880006626,2.086963433794072,2.021255410621177,1.7906263333214876,1.5134695767834738,2.4493155185691333
2021-08-10,2.953414767253255,2.1014316665008224,2.031808973506017,1.8014409736239032,1.5161624575310584,2.4675465250707327
2021-08-11,2.9476030312491344,2.0994548772683492,2.0405871266925324,1.813196501899288,1.5353438674953481,2.4777196710520917
2021-08-12,2.932090408640096,2.09951838370062,2.0439778254907623,1.8083735993359618,1.553541344994814,2.4805283005358225
2021-08-13,2.9256375058382633,2.099497695692243,2.043864261279292,1.8067274231656842,1.5558501164098537,2.4796908433389557
2021-08-16,2.9466780089452187,2.1001342174920987,2.0507912279990728,1.8067818085351106,1.5269086032934838,2.475862293512836
2021-08-17,2.8879557244347813,2.0713463152842566,2.0223922454060816,1.7696947398103646,1.489047248473498,2.429893556242295
2021-08-18,2.9146560934657617,2.10798990854143,2.0494889371502043,1.7935940799273642,1.5029727874052619,2.460575909925476
2021-08-19,2.8793061026332767,2.0963663862658035,2.0449366026372187,1.7888694279805442,1.5168984199379696,2.4540773597007393
2021-08-20,2.82577403997016,2.0911446307251373,2.042344868757346,1.7802784987563287,1.5257410723249658,2.4436058300546843
2021-08-23,2.860137146028,2.106009238161214,2.0634937490098118,1.8141697360369309,1.5795755849675794,2.4846661082222785
2021-08-24,2.883743519342866,2.126327093809888,2.0676061266313654,1.8331939906008314,1.6084156149173008,2.508833066549061
2021-08-25,2.9043908808243657,2.1260785677628316,2.0807597940846745,1.8451021746996898,1.6313500165486943,2.5260078734534477
2021-08-26,2.8422567028957855,2.114850252874355,2.0727108179090776,1.8396979965140265,1.630134197644087,2.508695229819639
2021-08-27,2.829278982214525,2.1125544602454607,2.074878091113972,1.8433630653331847,1.663759854019586,2.5177633965346335
2021-08-30,2.796901636594841,2.116556575836662,2.077875822111351,1.861269764995925,1.6958371555457723,2.5282669496009853
2021-08-31,2.798314369810397,2.133188120858316,2.0966104521051503,1.8775915590732424,1.7198272523787652,2.5486397210665026
2021-09-01,2.868970498073953,2.1785656886488396,2.1183121905084255,1.8679277587392311,1.657648904580929,2.5615861923169683
2021-09-02,2.8448600700230586,2.1878581729338697,2.15218367226541,1.8985821091965842,1.7209003416313295,2.5956140995656765
2021-09-03,2.8526154358863502,2.1924487533964867,2.1619691382780224,1.8882082156442115,1.6751489829635136,2.5838410866724146
2021-09-06,2.930424809974352,2.225249880089515,2.1863931906975607,1.9201214545991525,1.6835210122188926,2.622822829138227
2021-09-07,2.954284454923479,2.24630578664256,2.21963119576692,1.955613648624612,1.7378445203171422,2.6666547410351455
2021-09-08,2.9710281796617677,2.2529771159112215,2.2305587697240163,1.9787183821846452,1.7422740468735995,2.6815475274631675
2021-09-09,2.9455057934272597,2.2655530430186777,2.2403849794010275,2.003697902718936,1.781983892509005,2.7012905901074755
2021-09-10,2.959141240586288,2.268192494606116,2.2395577947098544,2.002268436285693,1.7797202371093046,2.703149804128692
2021-09-13,2.943324486164907,2.265260017878948,2.2556198889630976,2.0265578059274896,1.8129650300604945,2.7200957350779458
2021-09-14,2.9292669867929546,2.228350716997331,2.206138826159025,1.9901862277150444,1.783648692407232,2.678138623738211
2021-09-15,2.898333548029076,2.2211825324503613,2.2248651822662104,1.9956336258260507,1.819428527160914,2.687516605303449
2021-09-16,2.868795728263902,2.1907178018193405,2.1883282279729106,1.958384606158124,1.7675756751051355,2.6404884285990833
2021-09-17,2.8808700360089334,2.193371201193666,2.1925457947264353,1.9726687422927294,1.7501915734835,2.6430265624749585
2021-09-22,2.8679246459016996,2.186932944217494,2.2200440681327738,1.994906213620034,1.796222525677647,2.665590673841099
2021-09-23,2.9026875037747826,2.2078643816049444,2.2393499236574113,2.0208486780619728,1.7897773723569403,2.6868113015643784
2021-09-24,2.9050320105107943,2.1953928977158506,2.2110290771101755,1.9929627735902173,1.7302044900575646,2.6521127174899917
2021-09-27,2.9263600866199835,2.1823200190379666,2.161220648954312,1.9434630468381584,1.6468912064558714,2.6021841972351516
2021-09-28,2.90875070475107,2.1910059557191173,2.190011090367858,1.97035157853881,1.6602516401009917,2.61947930406592
2021-09-29,2.8626135286357086,2.1628378000163533,2.1476171808335893,1.9127478662916744,1.5958936328380446,2.5586681548359604
2021-09-30,2.8922312041943763,2.1779473830385876,2.16705483724785,1.9337284263342673,1.6428947784062784,2.5928536421044397
2021-10-08,2.932679930332686,2.2112982060792112,2.172282294035835,1.946526232031721,1.601774639325718,2.6057293275264413
2021-10-11,2.9421693538677802,2.2263063849102434,2.182994013762439,1.9509105657220878,1.5776268328004677,2.6068533484261387
2021-10-12,2.873397466317004,2.1906555831595913,2.1581438801028168,1.924930649846235,1.5420695163709124,2.5616592605519846
2021-10-13,2.9123353984216687,2.207705202564686,2.16404213190994,1.9267891742938255,1.516008231432237,2.565882732747988
2021-10-14,2.946000801537032,2.2143511169244516,2.1650706122507932,1.9306087545578945,1.508819477535283,2.5722310065978946
2021-10-15,2.964656575546104,2.220913156251355,2.161315380315899,1.9256977496023633,1.513952980693518,2.5765850029760395
2021-10-18,3.021376767859421,2.2143376511172588,2.161506645113374,1.9252464265393794,1.5368908850926928,2.592712797587084
2021-10-19,3.040984323458667,2.234570550759533,2.174869696212474,1.9390193836680971,1.5555035153067631,2.6140028419459553
2021-10-20,3.046509686760099,2.224981029114154,2.1664217254284286,1.9274758335189222,1.5567092469313715,2.607991414242083
2021-10-21,3.0372515520802144,2.2187265314331026,2.169305594397878,1.9344615487157961,1.5553296461079806,2.6070495265706892
2021-10-22,3.004897880447105,2.213769144796884,2.160708433602564,1.9270618993736048,1.522014120527214,2.5850898490679115
2021-10-25,3.054999960720865,2.220882617278036,2.164245992995057,1.9327246162710996,1.5461716550709055,2.6059850637043893
2021-10-26,3.0625769068377053,2.2270571267539303,2.1573553591397507,1.929461854866418,1.5398228209671274,2.604063032974678
2021-10-27,3.0324156045415283,2.195136149320782,2.1178815088049303,1.9042192820568635,1.5440232644166756,2.5765500370068968
2021-10-28,2.948704134382365,2.1650405009095945,2.103540480318185,1.8889075874028287,1.5222650872760433,2.540299831784982
2021-10-29,2.9916805479217596,2.1917823802257983,2.1172982377166276,1.9020584233571718,1.5258075369308584,2.5620509254254396
2021-11-01,2.998685391178334,2.206769754102268,2.1278780206114933,1.912198072747556,1.5197723352817467,2.575643130949956
2021-11-02,2.918234705739234,2.172974418843862,2.1049003244088964,1.902551521291994,1.5196325830919066,2.5457215782056863
2021-11-03,2.95902514003145,2.1855670509045577,2.10735178458698,1.905500056867264,1.5171719612519747,2.55636040147631
2021-11-04,2.955684769409663,2.191344531802971,2.1262676169841264,1.9257851303317666,1.5468395942159294,2.577160574598109
2021-11-05,2.86998087687471,2.161596268732552,2.1113235213653465,1.9195900803194863,1.5406192738681954,2.5478439889382063
2021-11-08,2.8991909183884554,2.171761651217368,2.1174073636319877,1.9224850367633783,1.5410908072188356,2.5578242131660662
2021-11-09,2.900478574515541,2.184315823069426,2.1312224305654093,1.933749494839845,1.5465931363927714,2.569160497205422
2021-11-10,2.879448997097888,2.1829952678557922,2.1292915227291025,1.9310117923527519,1.5321531745280115,2.55911989931536
2021-11-11,2.922235510522283,2.2099770942947723,2.1513036226341247,1.9504571345418151,1.54383441085206,2.5874020708210974
2021-11-12,2.9097712997551444,2.2139625800756257,2.15725047167648,1.9635768473422852,1.560527691421137,2.596638620105845
2021-11-15,2.905384448922529,2.216494073978128,2.15257839830675,1.9537644618498553,1.5532752585172256,2.5903147490705316
2021-11-16,2.868535524368462,2.203608109521054,2.1384388129149454,1.9438686352905263,1.5503801579751129,2.5737405439294734
2021-11-17,2.9071412298432153,2.220171485450238,2.1545120283624084,1.9558658680446956,1.5597689181365748,2.5947033883073836
2021-11-18,2.9234787511133313,2.22495415757424,2.1392643498767234,1.9464221312579693,1.5521100439968398,2.5900361363882505
2021-11-19,2.9726884639033035,2.2597423521497246,2.1599043992196343,1.9590449261822855,1.5641685086612962,2.619244111912647
2021-11-22,2.9965768863455313,2.2704347205966986,2.1715845031099206,1.9691192252757814,1.5878518620182878,2.6394016945514207
2021-11-23,3.0199794889733047,2.2864835085885167,2.174497519815493,1.9648527168494068,1.5763741003364633,2.6430043835374435
2021-11-24,3.04365155371762,2.2881543484756053,2.179817582928745,1.9605430625817728,1.5634413786321428,2.6433200535878223
2021-11-25,3.0380879920914277,2.292969226704667,2.1746313867173734,1.9604273163430217,1.5522404212230827,2.638392110931074
2021-11-26,3.024816028296926,2.2795935529122593,2.1646415528082352,1.9501768323375648,1.5485965661332561,2.6265875409424306
2021-11-29,3.011361971033524,2.2761467016282912,2.16277025539887,1.946860735655827,1.558675778433691,2.6255305918190057
2021-11-30,3.0187338772613153,2.2835819900717333,2.171964294409267,1.9548092349414383,1.5581484784535136,2.6327226410822373
2021-12-01,3.047182874550793,2.298762164997137,2.190469144277692,1.9546860276874412,1.5474884042902186,2.6479427648001046
2021-12-02,3.038172388903929,2.305476187654077,2.19425146827078,1.9559993733381635,1.5370541591003921,2.645597150999923
2021-12-03,3.09198018681706,2.3279805524914976,2.215131819772003,1.9734157352472241,1.5521541426999126,2.6750949601991882
2021-12-06,3.1050226557648837,2.328846499107885,2.2031157166042545,1.9504238896199964,1.5397995792911012,2.6641717243536074
2021-12-07,3.142657169885446,2.3500497344515954,2.2115224317753945,1.9418296587318682,1.5048394240311185,2.663042036103746
2021-12-08,3.1801846709436763,2.361265682831169,2.2299342877668353,1.9773747578059997,1.5394798717771825,2.698404758239215
2021-12-09,3.2078158978998594,2.3843306910797946,2.258268434534219,1.99334817870877,1.53464621346153,2.717871115856843
2021-12-10,3.2014997228979993,2.3687978103007836,2.249547876547785,1.987289938449543,1.531303870503979,2.708337229781851
2021-12-13,3.2199619491452793,2.3873191399690357,2.256659067418135,1.9961582422154254,1.5413801915983112,2.723384144897283
2021-12-14,3.1677562789394615,2.365697532431838,2.236951813958292,1.9936542145839335,1.538751303942679,2.7032290827434053
2021-12-15,3.1668085546398377,2.3611231201930454,2.240190996676608,1.988094618794023,1.533093258526423,2.6993181351387747
2021-12-16,3.212240043687623,2.385697417474411,2.260310862691922,2.0025025130401497,1.5428052710711018,2.724869314069215
2021-12-17,3.182500543692766,2.37292447949778,2.2532509899549145,1.9863164993748132,1.5206572337260698,2.7029623676007555
2021-12-20,3.1079036936884563,2.352114823399429,2.2248568553888033,1.9640420986251503,1.4973900199314436,2.664362229970276
2021-12-21,3.1440737464635085,2.377865548033552,2.255095768011954,1.976149729113548,1.5162000726024074,2.693642596374399
2021-12-22,3.146178638823922,2.3759896840461163,2.2653098461527392,1.9852650899495374,1.5271956473666095,2.7024234304654557
2021-12-23,3.1814237590859076,2.3880155749661527,2.269772487859663,1.991952333645152,1.5417972647947928,2.7192866916962366
2021-12-24,3.1505255763566553,2.3750149005366774,2.2592210391218903,1.978771977740361,1.5165399379132551,2.6959826258294557
2021-12-27,3.1519721243407033,2.38888122362249,2.270865061171705,1.9806946339197693,1.5121332278249333,2.701099618935611
2021-12-28,3.1553141995114835,2.3908896966380295,2.2710038538399338,1.9861893476586157,1.527391981665373,2.709120985537593
2021-12-29,3.1406577900416046,2.3805008897201487,2.25168096732367,1.9732883700116057,1.5182979583599574,2.6928888191991636
2021-12-30,3.150900155397713,2.389936220800878,2.268364522435105,1.988806057090891,1.5318305703274575,2.7098097454568006
2021-12-31,3.1776079552172334,2.4084335295628705,2.290883090519015,2.0128742817850798,1.5384093006529078,2.7328506545207745
2022-01-04,3.1619307372307883,2.4111680986010344,2.308481571102015,2.0151937292300843,1.5096035355682536,2.731773095135892
2022-01-05,3.085432153760769,2.3892385816968367,2.297007640990842,1.997518666206602,1.4783675364919437,2.694720414933892
2022-01-06,3.097222954612905,2.3893574657216816,2.2993788870305703,1.9914006859916982,1.4758808744834917,2.694824478014488
2022-01-07,3.062387746350264,2.392386224118533,2.299151972417146,1.980522822433217,1.471682579104589,2.684878399770274
2022-01-10,3.065996792716407,2.405168823445736,2.3157421043088546,1.9930479603585123,1.4790993078587753,2.698338352098161
2022-01-11,3.031844917838886,2.391557663922212,2.3042448581402417,1.9742912787651041,1.4683116795344409,2.677561923893266
2022-01-12,3.096679449011378,2.4113841191851364,2.3134566258888256,1.9901480225780417,1.4773402763581567,2.703245215531352
2022-01-13,3.044888627037119,2.394442716574997,2.2992220026890497,1.9619597742226822,1.4435643143375552,2.667043319933347
2022-01-14,3.0423751901821743,2.3640881601441013,2.268075110798518,1.9405464634439242,1.4434176751873573,2.6467719290391183
2022-01-17,3.0706094839220093,2.3834452513830486,2.287760370968477,1.9655834758384092,1.4568214580668168,2.6723568307426087
2022-01-18,3.089147484634999,2.399390492648609,2.3047489859296793,1.9854300159177476,1.4697364479739043,2.693254184082083
2022-01-19,3.036471498776056,2.3922221419072116,2.296780103773814,1.9766026231699345,1.461850935142746,2.675261769788422
2022-01-20,3.008632048383456,2.384803955481145,2.2977372499641144,1.9719209832321751,1.458289102815726,2.666320724538871
2022-01-21,2.9777683284564427,2.3597795243498063,2.2746270243426947,1.949254123198531,1.4363339075128407,2.635738696606565
2022-01-24,3.0072849849346732,2.354311902104926,2.2655756278049295,1.9553080882780778,1.436616466905923,2.639426594811902
2022-01-25,2.9192010736526965,2.281981191246747,2.193064764895084,1.8962482575452309,1.388312950702577,2.5571666180394956
2022-01-26,2.943244906619955,2.299305589269896,2.2136114602772494,1.9097955145989614,1.398346402340746,2.5774047817121297
2022-01-27,2.8639015150614915,2.2495790576747874,2.166867383474252,1.8676753730387907,1.371248425084321,2.5200948865418247
2022-01-28,2.8403711851942006,2.2356413197551968,2.1510098124905186,1.86058575681566,1.3685181367727954,2.506213316361134
2022-02-07,2.8944654210290857,2.2666283197292136,2.1982039040056263,1.8925172277762503,1.3860427224732086,2.5544169466342876
2022-02-08,2.899920551232388,2.2722772218270855,2.2246046957919523,1.9185235694322929,1.4052518277189612,2.576881025505832
2022-02-09,2.9485005709701575,2.306553493570719,2.2541341092842146,1.9400152555781454,1.4152496741493668,2.6095631277700333
2022-02-10,2.932928942498456,2.2947595043597895,2.261042110287669,1.946843573535322,1.4286884321182116,2.6125395736969796
2022-02-11,2.8798631528025043,2.263332741483917,2.237678622352151,1.9325922719339967,1.418440215394818,2.5829457307424972
2022-02-14,2.8656929180774022,2.2482559652124117,2.2126445433247026,1.90471256592532,1.3950386664800085,2.5552085519518117
2022-02-15,2.921963530903557,2.282352587460431,2.225146887955979,1.9073237432219852,1.3949412545973738,2.5765593452373228
2022-02-16,2.931435017794099,2.2901204205026557,2.2332013310283565,1.9149762624553288,1.4044001398174282,2.587418011870011
2022-02-17,2.9563747104765126,2.299973199144105,2.231098301298756,1.9110396119661066,1.401750653330239,2.5915356068919833
2022-02-18,2.952585869489353,2.3120526328758735,2.2428184977782855,1.9356060309069851,1.4279037259383383,2.6126543715117525
2022-02-21,2.966780243588038,2.3278112502593307,2.258349942787652,1.9425054385894822,1.432877085486208,2.626019783621312
2022-02-22,2.940903549212326,2.3048268052587697,2.2303038194026863,1.9250100423608918,1.4233615985663477,2.6015281331291567
2022-02-23,3.0103456763528187,2.3481602245605746,2.251498269587082,1.9316093767941414,1.4192063693798365,2.628804131951257
2022-02-24,2.9689960987161124,2.3038847030676286,2.2093914578690708,1.8953654523719081,1.3950170589501958,2.5830291277444646
2022-02-25,3.0139946156001343,2.327537264385112,2.2195499324587327,1.9045904787795573,1.3911873921426157,2.599631950489319
2022-02-28,3.032625423767172,2.3351102760628075,2.224661233933532,1.9073989076519147,1.3962508130352502,2.608408201350623
2022-03-01,3.0354988764860344,2.330238807779451,2.2311902522421465,1.9041597844907985,1.4059891233603656,2.6183312973017197
2022-03-02,3.01401366763533,2.324016913899945,2.2304082503342153,1.9032687191130553,1.4125068613816902,2.615197792741264
2022-03-03,2.9757270512631715,2.322931788942574,2.242002498417878,1.9112865705854531,1.4143147483053908,2.613843794802789
2022-03-04,2.937029065788213,2.3043417141073284,2.220510487829838,1.8901134637994699,1.3977007392887053,2.5859073882417807
2022-03-07,2.8385081936540533,2.244728000857814,2.169594141097174,1.8486396247951404,1.3836832067658984,2.526735544467676
2022-03-08,2.7553274547451547,2.1761970348315716,2.1028970758230763,1.7955760360306676,1.3347865159468597,2.4486071196136416
