date,Q1,Q2,Q3,Q4,Q5,基准(等权全池)
2021-02-03,2.042613263049372,1.0315444346558986,0.6628526727192608,0.4889286880195676,0.3954065003887304,1.0588848572434049
2021-02-04,2.00284176833238,1.0121958891658092,0.6513703264651809,0.4790490426109454,0.39002730974206173,1.0399601906244975
2021-02-05,1.9977251929626405,1.0088451918584767,0.6462648951905224,0.4721266835650897,0.38198995580187595,1.0298184292120727
2021-02-08,2.0006939284547145,1.0104684876699623,0.6472647113431117,0.4741866543183263,0.38663146309038526,1.034175843467571
2021-02-09,2.0222173102372425,1.023485673663389,0.6564363019408092,0.4830998783486833,0.39744923654479664,1.0524256168464932
2021-02-10,2.0396276726155826,1.0323427395656828,0.6595975493373455,0.48586181665639183,0.4001989367070928,1.0597331951192437
2021-02-18,2.0944448735003864,1.0615277929818532,0.6793395703025967,0.49933768532340356,0.40640612743285287,1.0869272650971722
2021-02-19,2.153950066607303,1.0947788551512083,0.7020139061995754,0.5141502938217789,0.410880344366278,1.1160043778587512
2021-02-22,2.186685470171793,1.1111741338576429,0.7139300199545169,0.5182188690316174,0.4083939304326401,1.126938879925727
2021-02-23,2.1727093701366296,1.1038650688191538,0.7077964057246422,0.5148629784098622,0.40674565986412975,1.1205877103492006
2021-02-24,2.182211914113255,1.105205757639417,0.7084465940489373,0.5125580097219199,0.3990307775051397,1.1167898439737498
2021-02-25,2.1713777409410686,1.1017032900282986,0.7060183690584049,0.5103512133763636,0.3975296602739822,1.1124053932738547
2021-02-26,2.178700199867773,1.104078038070471,0.7032869827681931,0.5050689624120293,0.3882010656092583,1.1052498285524013
2021-03-01,2.213917929268938,1.1234804742449236,0.7173374846601036,0.5169945018848866,0.3974173210849324,1.1275912203119418
2021-03-02,2.203997716511047,1.118858000926937,0.7132590742103402,0.5139454317683352,0.3935310349126019,1.1216415641198514
2021-03-03,2.223210067540598,1.130251114133754,0.7229741597495791,0.52345939343752,0.40111101008244876,1.1374103502281614
2021-03-04,2.225967216051,1.1286288586833901,0.7197441503786834,0.5182862753159916,0.39122639099603557,1.1284922589681055
2021-03-05,2.2535647662455682,1.1399468366347634,0.7254510879612979,0.5197280195392434,0.38922594878826183,1.134815441345319
2021-03-08,2.2467611351233225,1.132961085335807,0.7201200688685253,0.5146724911377084,0.3782135205812347,1.1224380920804458
2021-03-09,2.212442833264938,1.1138027630836063,0.7041397765339906,0.5013407342191133,0.3682963563889787,1.0994397217383143
2021-03-10,2.1821997937211695,1.0972290908858944,0.6940583472527069,0.49693695270999516,0.368717815647454,1.0883323716059465
2021-03-11,2.2122199809875633,1.1151199650206554,0.7074633606350771,0.5085795690047902,0.379976281618691,1.1108229462180577
2021-03-12,2.221391217277397,1.1222912037098467,0.7101903827554495,0.5109123278044081,0.3809772696719487,1.1156332707611294
2021-03-15,2.2304380007172777,1.1260922577342694,0.7129460700303091,0.5112593371314771,0.3770851383408173,1.116037090305185
2021-03-16,2.2639584892440756,1.1400988766404665,0.7212669248096569,0.5156448904520984,0.37837658876035224,1.1283330838664347
2021-03-17,2.269684887768016,1.1423494080496328,0.7223653051792507,0.5174697039363053,0.3797381602866,1.1313035510697687
2021-03-18,2.2684857307504633,1.138934636527044,0.7226679098539877,0.519268581793777,0.3823553071935739,1.1329494283172477
2021-03-19,2.272457740164685,1.138556756361608,0.7214967979488319,0.5145467153542103,0.37649214228344763,1.127368557601262
2021-03-22,2.298331581649034,1.1551876987049958,0.7330344374463348,0.5252229630731606,0.3829991347340755,1.145408650156836
2021-03-23,2.281868123422794,1.1469225616991892,0.7248734672689889,0.5176905970563558,0.37543404010172393,1.1327285899470492
2021-03-24,2.273887935990963,1.1421410197664057,0.7204898134471479,0.5138964615927895,0.36712657370763196,1.1229460164730851
2021-03-25,2.265561755811151,1.140078909133248,0.7186320881450666,0.5117464559772419,0.36670160341195374,1.1199397524005414
2021-03-26,2.2856935378518757,1.1492590087226628,0.7272394193928584,0.5193416324859103,0.37442633081755705,1.1344605592824077
2021-03-29,2.286929651973257,1.1509802252409949,0.7297497729585425,0.5197300228819307,0.3767194809174922,1.137266733026938
2021-03-30,2.2642162135681825,1.1397729276972288,0.7241835580573124,0.5162852980522222,0.37747513866347826,1.1310718881830302
2021-03-31,2.287387869420501,1.1472563238827103,0.72596866678291,0.5162911964439477,0.3754875681373016,1.134240849258959
2021-04-01,2.28762415755087,1.1480712211185558,0.7272368273632486,0.5187926824363797,0.3792573128001627,1.138198870681332
2021-04-02,2.291827349833414,1.1494113509279427,0.7270120297028687,0.518377179890752,0.3800109931678348,1.1390830605229703
2021-04-06,2.3136558551419033,1.1603954238503824,0.7342146376316911,0.5228663830151614,0.38245778582636175,1.1491264995582753
2021-04-07,2.3319453668236556,1.1665527969119494,0.7376803242182187,0.5262011348136132,0.38366669874882753,1.1565459484816194
2021-04-08,2.314941127124959,1.1599014299904353,0.7330425957471838,0.5237980959552315,0.38133122532999914,1.149621238793466
2021-04-09,2.325164919715552,1.1624278877461895,0.7347334301554915,0.5229815394024826,0.37946653415143095,1.1501868253039456
2021-04-12,2.312496195887542,1.1540347450904929,0.7275636314459772,0.5165692883713691,0.37208744562786467,1.1377363254372863
2021-04-13,2.299970223530965,1.1466911298776121,0.7206005957336973,0.5107125274221155,0.36980768526106583,1.1289050662183446
2021-04-14,2.3302524019799793,1.156996453739587,0.7268178537537318,0.5153245696135456,0.3739833500427641,1.1416034830522095
2021-04-15,2.3369197074939208,1.1599695687879434,0.7250435027730446,0.5132667939501449,0.3714181141594457,1.1398086278167
2021-04-16,2.3802802665855745,1.1807421313561477,0.7385539229447453,0.5212859951753092,0.37469409515658514,1.1579396143558536
2021-04-19,2.3946345186918507,1.191365080163671,0.7457111105557723,0.5278500639891182,0.38160084157047935,1.1708497180899349
2021-04-20,2.3865245044363297,1.1860189247566515,0.7429557513768259,0.5261490414580993,0.3811321978431054,1.1670985923236967
2021-04-21,2.381748727240067,1.1796016544165748,0.7395470056557624,0.5243850699870785,0.3795130786258998,1.1638277724219983
2021-04-22,2.3879068951603526,1.1816941306945201,0.7419196777440915,0.5254573191196288,0.38070703138884454,1.1667977921674153
2021-04-23,2.358876745337002,1.1685339231469676,0.735448989937836,0.5216177920169268,0.3798072559146724,1.1570709459710333
2021-04-26,2.352951759554395,1.1648044499825723,0.7319910813276268,0.5185745475422578,0.3769102545523341,1.1515475397163129
2021-04-27,2.3385327759233285,1.1587789472109893,0.7284713197609831,0.515741515348719,0.3756778029340226,1.1458263144761143
2021-04-28,2.338783232255054,1.158112510677564,0.7296647287614232,0.5169992059705686,0.3792021599693475,1.1499104874805788
2021-04-29,2.34291406609287,1.1579718256519653,0.7286120322867525,0.5154934648734956,0.3792485155368461,1.1493161261049007
2021-04-30,2.3232795144835356,1.1485735855489754,0.7224994523002066,0.5121213476650198,0.3781970864461985,1.1414552763035346
2021-05-06,2.338280113346543,1.1556152127955,0.7250597873044896,0.5161791578657104,0.3802369742289666,1.1481770906064455
2021-05-07,2.338379553671829,1.1561820482301572,0.7242018825035452,0.5151249466071937,0.3772875632052846,1.1457764167539715
2021-05-10,2.343849726983328,1.1593100570736017,0.7251011807460913,0.5170735785202601,0.3817684169599419,1.1519630810974344
2021-05-11,2.3606280280433607,1.1669111961808425,0.7285492246713458,0.5180821109277088,0.3806622496588278,1.1560003158029841
2021-05-12,2.378705571448233,1.175668819760576,0.7362646846402858,0.5237327246324204,0.3850227659115988,1.167124493072481
2021-05-13,2.3711674841589065,1.1709288970748257,0.7329704270977199,0.5197105538886025,0.38053083039283037,1.1598833156462385
2021-05-14,2.3975539651463076,1.1832398978587595,0.7412290327947353,0.5259875773716929,0.38491300273807066,1.1729907182244443
2021-05-17,2.3588507206418603,1.167908478524522,0.7320997162371857,0.5228834225648665,0.38711445554847934,1.1642813444527138
2021-05-18,2.365079614469455,1.1720784771711903,0.7343672782161638,0.5265146863387297,0.39118839648636444,1.170517645875517
2021-05-19,2.3591245571948978,1.1685088409645112,0.7325920977838272,0.5244395915766321,0.39085417914026854,1.1675274497607302
2021-05-20,2.350504006628701,1.1654131354248234,0.7318667176006958,0.5222315567121072,0.38641306157628347,1.1621853675488716
2021-05-21,2.361118711324398,1.1697866686002654,0.7329936629571209,0.522238668680025,0.38776510508475265,1.1652828902186259
2021-05-24,2.373264928626742,1.1752861415809754,0.7384785490109042,0.5246947215208524,0.3888140508984894,1.1719891494010948
2021-05-25,2.3764449562376777,1.1809572963887807,0.7424757539572852,0.5295761020884023,0.3958048647310751,1.1810987549927245
2021-05-26,2.393867854756023,1.1879033433262907,0.7468865961000812,0.5322580930742992,0.39743040903048577,1.1877899176425888
2021-05-27,2.4058144199683973,1.1934467810397091,0.7509445211655748,0.5356041530746614,0.4008142868154838,1.1948912458581438
2021-05-28,2.3955652475841513,1.188766704393516,0.7487896280153745,0.5334561759994165,0.40035195511271926,1.191016855321462
2021-05-31,2.407800249107556,1.1930768319481515,0.7538264844359475,0.536631732588225,0.4059066560053199,1.2004747636621642
2021-06-01,2.4259451710054334,1.202925948813118,0.7588791451207318,0.5396483209674029,0.4082621151355551,1.2086181862034782
2021-06-02,2.422251946922201,1.2006396798793464,0.7551258191038576,0.5344679954638724,0.40251315968241186,1.2008703778137677
2021-06-03,2.4338511880190934,1.2061410008886086,0.7560057582711904,0.5341356991066641,0.40084624695022986,1.2022561263998213
2021-06-04,2.428128715507829,1.2037124761115832,0.7549974864657845,0.5340641485213586,0.40231909826940465,1.2017378308021647
2021-06-07,2.4366985903718605,1.2075355336089375,0.7589794581914996,0.5370858720319938,0.4047066002111242,1.20846061784437
2021-06-08,2.449952581128312,1.2103691551478057,0.7604324444640083,0.5349733580894847,0.40011531969944847,1.2071108520297695
2021-06-09,2.4598534358264184,1.2138618535911994,0.7626919909713946,0.535992907515705,0.40070063173039555,1.210313876107874
2021-06-10,2.4613838548169156,1.217150243341615,0.7641669445460468,0.5369231193573011,0.4023248616917736,1.212989763561847
2021-06-11,2.457556877026647,1.2128458116377308,0.7596204877013135,0.531308478710415,0.39876850063263514,1.2056307642532031
2021-06-15,2.4298656202279196,1.1968092225636422,0.7490501541113397,0.5243143412989534,0.3940331638778616,1.191462863265184
2021-06-16,2.419031911259899,1.1892563951824415,0.7414909150288729,0.517906239136495,0.38526731252282104,1.1782782580819144
2021-06-17,2.414990513440716,1.1892315368935344,0.7439221380029004,0.5206054780039987,0.39083407246942725,1.1832855104461868
2021-06-18,2.4278128861271155,1.1956035506291565,0.7498939393327421,0.5239751613937118,0.3952206760777036,1.1918977847192762
2021-06-21,2.441898568173943,1.2045993028764959,0.7569498370459727,0.5289592655603821,0.39832691487813987,1.2014583839740614
2021-06-22,2.459536003931069,1.2115271963174568,0.7595653900804712,0.5315407661053592,0.40016966073840254,1.208651295960572
2021-06-23,2.455473894357922,1.211959521508216,0.7618343746176832,0.5338016364386666,0.40402420304474135,1.2124148192655475
2021-06-24,2.4566124747442415,1.2087031279525493,0.7593233335204475,0.5299845729565655,0.4010496855617026,1.2075594208402054
2021-06-25,2.4540693190514555,1.210330735133021,0.7615710179628531,0.5345167366348601,0.40564050001200225,1.2131767759314127
2021-06-28,2.4565554755272316,1.213087100852292,0.764161977927128,0.5361823923352466,0.4074192556494479,1.2166198527020977
2021-06-29,2.4352770592081305,1.204327442127184,0.756469763042903,0.5309119747155111,0.40281943808355897,1.206193866769584
2021-06-30,2.4390997970079065,1.207344242606154,0.7583344225846076,0.5342046698999247,0.40673410381170727,1.2116121622313825
2021-07-01,2.4245844520528363,1.1971355543072277,0.7495424385562022,0.5269319735386386,0.40052461349883434,1.198313275641122
2021-07-02,2.416034017281474,1.1937333808719561,0.7464345521727047,0.5232651981828743,0.3962596909681847,1.1915728413800533
2021-07-05,2.4395996163789806,1.2019912362118366,0.7535172845474769,0.5277187770476511,0.40146790681144046,1.2029694823172108
2021-07-06,2.445772572480391,1.2036481728388655,0.7539426389599012,0.5277743294149025,0.4019186523324031,1.2054053804214437
2021-07-07,2.449092850191646,1.2055729781401459,0.7561176286121623,0.5308732225265828,0.4072306612080773,1.2114138242133918
2021-07-08,2.4287231459095806,1.1953960616439443,0.7496488651679925,0.5269373933361825,0.4057371861953055,1.2025953926008137
2021-07-09,2.4467272462316947,1.2066664894087569,0.7556289147472064,0.5310571784583752,0.40909117063788486,1.2124330133828132
2021-07-12,2.463380042532925,1.218056893649208,0.7627125260989362,0.5369582091544086,0.41554009973214756,1.2251609140206
2021-07-13,2.471508482817351,1.224706841254818,0.7674483532788362,0.5413747735631623,0.41914647125438825,1.2339874150212438
2021-07-14,2.458983817468407,1.2195364863483653,0.7637302091554365,0.5391738122490898,0.41492464028488196,1.2270099335475397
2021-07-15,2.4371628303366357,1.208276923459074,0.7573656398367646,0.5380322502681405,0.41842647475788547,1.2220730027998987
2021-07-16,2.433433117413271,1.2075433751845952,0.7575942364799428,0.5395957466270687,0.41936731129885246,1.2228841762594915
2021-07-19,2.427715716045792,1.2068529121461444,0.7567942729933457,0.5396180055972413,0.41742771470631024,1.220790343867512
2021-07-20,2.428782188154844,1.2075532591841696,0.7574367155708567,0.5396479380855097,0.419293712247796,1.2233666747683618
2021-07-21,2.4456290428026146,1.2141859667974555,0.7610923403607153,0.5435279219545835,0.4269452716736833,1.2338147432072526
2021-07-22,2.4478725785680484,1.216907440079619,0.7646970504293404,0.5462282137979437,0.43093801324124187,1.239297348904929
2021-07-23,2.4254370564046055,1.2044049068985017,0.758073464322919,0.5413521813162208,0.4280278791501269,1.2284466481839715
