,rank_ic
2026-04-20,-0.1311359501056017
2026-04-27,0.1134190214654144
2026-05-07,0.018713899484687546
2026-05-14,0.015514632439808019
2026-05-21,0.019504648515651528
2026-05-28,-0.07273691120830496
2026-06-04,-0.04901336192411574
2026-06-11,0.33647516598840665
2026-06-18,-0.06183533751084462
2026-06-26,-0.32282028054823336
2026-07-03,-0.2615141891347142
2026-07-10,-0.27039039738680426
2026-07-17,0.1948180755553669
2026-07-24,-0.4744941773267938
2026-07-31,0.12395686064501553
2026-08-07,-0.07763219130604539
2026-08-14,-0.3255363325042477
2026-08-21,-0.0761165071019232
2026-08-28,-0.24936837782129775
2026-09-04,-0.1034593590032497
